doc_id,umap_x,umap_y,domain,source_type,review_status,title
5096aaf2a0be4103a8b4c0519cc0f450,1.6814,8.9031,code,arxiv,needs_update,Mixed Precision Training of Neural ODEs
92f84dde719047eeb202509e4498a6e9,5.0125,5.2638,code,arxiv,needs_update,Fixturize: Bridging the Fixture Gap in Test Generation
ec5fda40947344fca0affa31863a3aa3,5.0153,5.2578,code,arxiv,approved,pytest-inline: An Inline Testing Tool for Python
d897787dea6c4bd599bdaba296cd0446,3.6683,7.5061,code,arxiv,approved,Array Programming with NumPy
3b44e5c822b54a49908a48ba5530410e,2.1524,12.3763,code,arxiv,approved,"Embedding Atlas: Low-Friction, Interactive Embedding Visualization"
52c70134cf7a42ceb15e753cc1c71a3a,-1.9852,12.8612,code,arxiv,needs_update,Generating Datasets of 3D Garments with Sewing Patterns
aa6d32de59f048b988f742f1b890bbed,1.4397,10.3802,code,arxiv,needs_update,A Plan Reuse Mechanism for LLM-Driven Agent
5b0012d0985d4e35817b07933e33e28a,-0.2412,12.6562,code,arxiv,approved,Self-Alignment for Factuality: Mitigating Hallucinations in LLMs via Self-Evalua
7c9721a8cec440069c28c412168dea81,-2.3587,9.6689,code,arxiv,needs_update,Interpretable Preferences via Multi-Objective Reward Modeling and Mixture-of-Exp
770c91ff935947ae88d24450054b3446,-2.4014,9.6313,code,arxiv,approved,How to Evaluate Reward Models for RLHF
6db244964fa84bb79c7fbbcb641db109,-0.2756,13.1724,code,arxiv,approved,Style Transfer from Non-Parallel Text by Cross-Alignment
dee34aa4894345798ee71ccfc3b9d074,2.5126,9.9644,code,arxiv,needs_update,Autoregressivity in the Latent Space of a GP-VAE Language Model: An Empirical Ab
80878c97c96b4056b98d529bd8a50edb,-0.2887,13.2264,code,arxiv,approved,Exploring Methods for Cross-lingual Text Style Transfer: The Case of Text Detoxi
f8f487dc42864d80823850f9881289c1,-0.9203,13.5222,code,arxiv,approved,Ctrl-X: Controlling Structure and Appearance for Text-To-Image Generation Withou
a6d1aad5c4da4558bf53ac41c260cf53,-1.6839,12.6990,code,arxiv,approved,Enhanced Accessibility for Mobile Indoor Navigation
dc31ae6d225641e7a4a4aca5072242fb,3.3481,8.2512,code,arxiv,approved,Dynamic cache reconfiguration based techniques for improving cache energy effici
1b4097b2adc94c9fba4350ac3e566463,3.4033,8.2755,code,arxiv,approved,B+-tree Index Optimization by Exploiting Internal Parallelism of Flash-based Sol
f1af452537324b63901a355a74922f43,0.0994,13.8085,code,arxiv,approved,MUST-RAG: MUSical Text Question Answering with Retrieval Augmented Generation
92d12652634b41f4afb65e992dc7f499,0.5272,13.1175,code,arxiv,approved,Recurrent Neural Network based Part-of-Speech Tagger for Code-Mixed Social Media
85104d2900ac47d89d4999a5a09e6b0d,1.0395,12.3229,code,arxiv,approved,Compression then Matching: An Efficient Pre-training Paradigm for Multimodal Emb
ec2d687bfe094a9c86354878f318d52a,0.4129,13.5586,code,arxiv,needs_update,Knowledge-Driven Agentic Scientific Corpus Distillation Framework for Biomedical
3e7d572df92040dfb4c2145bbc72da2c,0.8257,10.1502,code,arxiv,approved,DistillLens: Symmetric Knowledge Distillation Through Logit Lens
5ad96d13cb2247959fc06c1f48feb922,1.5020,10.2903,code,github,needs_update,Open-Source Model Recommendations for PMOVES by Service & Deployment Context.md
ab94d45ef03b4c59a948511559c6a230,-0.6449,12.1966,code,arxiv,needs_update,On Theoretically-Driven LLM Agents for Multi-Dimensional Discourse Analysis
1c751684e02b4ccca9c3a905041fe78b,0.9759,11.2641,code,arxiv,approved,SAFT: Structure-Aware Fine-Tuning of LLMs for AMR-to-Text Generation
d52acc8751b2491a9c3ff576593c2701,1.0656,11.2791,code,arxiv,needs_update,NEXT-EVAL: Next Evaluation of Traditional and LLM Web Data Record Extraction
eaa1c249a39d446aaf46e9981336220f,4.7932,9.2295,code,arxiv,approved,SandBlaster: Reversing the Apple Sandbox
fd78cddb3d8e46a08a58c8eba2cfb620,3.6791,7.5276,code,arxiv,approved,Array Programming with NumPy
9427fed097314f319b15e8f0ee3b9102,-1.2117,13.4071,code,arxiv,approved,Delving into High-Quality Synthetic Face Occlusion Segmentation Datasets
7785ff37a2f74a8c9d20da34689a21e5,4.7382,9.4452,code,arxiv,approved,Amalgamating Different JIT Compilations in a Meta-tracing JIT Compiler Framework
9158392261104c85913000597ce81f07,1.3004,10.9509,code,arxiv,approved,Real-Time Trustworthiness Scoring for LLM Structured Outputs and Data Extraction
4f23cc3be9e64448a817d16657e9567f,-2.4240,9.6258,code,arxiv,approved,How to Evaluate Reward Models for RLHF
bec7660342f04e45aa31b362f61ef60e,1.2272,11.6491,code,arxiv,approved,Multi-Relational Hyperbolic Word Embeddings from Natural Language Definitions
fe27ff67a4664a819453ea9716c2ce50,1.9983,12.6064,code,arxiv,approved,Knowledge Graph Curation: A Practical Framework
da6dc6925ac0457d833f3fc4f53c31fd,-0.2662,13.2025,code,arxiv,approved,Exploring Methods for Cross-lingual Text Style Transfer: The Case of Text Detoxi
9cc0d108b747472da091d27c20ea1d94,-0.3452,12.1722,code,arxiv,needs_update,Speakers Fill Lexical Semantic Gaps with Context
b4c442b429394ba688255de2ebaf1117,3.2605,11.0767,code,arxiv,approved,Stream Containers for Resource-oriented RDF Stream Processing
8c5716e1740845ccbc24258f673133d1,0.9903,9.4025,code,arxiv,approved,Graceful Degradation and Related Fields
3c1b048ead2d428cb8880c24bb14a123,0.4412,14.4581,code,arxiv,approved,Analyzing Web Archives Through Topic and Event Focused Sub-collections
e2e270f33a5744a2a646e82b59a3569b,3.3036,8.6530,code,arxiv,needs_update,GORGO: Maximizing KV-Cache Reuse While Minimizing Network Latency in Cross-Regio
50b5fdf5dec64ab097dd9a99041c7fd8,3.7609,8.6864,code,arxiv,approved,Experimental Analysis of Server-Side Caching for Web Performance
0982e4ba34564cc880ca09040d7719c4,2.9265,13.0635,code,arxiv,needs_update,An efficient algorithm for three-component key index construction
31edf94e7d3c41ef89cffdd072700cf3,3.3559,10.8615,code,arxiv,needs_update,Redis for Market Monitoring
f2f11f7ab9ba4940aa9e9808ff7dc2a1,4.8969,9.1727,code,arxiv,needs_update,Unpacking Security Scanners for GitHub Actions Workflows
c5f9eb6c93e34674a092574d1a37f1b1,11.3675,5.6278,code,github_docs,approved,tldr-pages Linux: aa-unconfined
fc7f3b200aa741d296b6ed3b1b8259a3,10.2614,6.9503,code,github_docs,approved,tldr-pages Linux: aa-update-browser
e94eef6525774966877a23be41d09b1c,8.9845,6.4095,code,github_docs,approved,tldr-pages Linux: abrt-cli
63da269c61c1421d92d34538cbd70a80,9.9665,7.3670,code,github_docs,approved,tldr-pages Linux: adduser
aec72cd8d1c541f099f0b71eefd3e021,7.2072,7.7580,code,github_docs,approved,tldr-pages Linux: alien
0896cac7d016456192f4f4a030b265dc,3.0980,7.6824,code,github_docs,approved,tldr-pages Linux: amdgpu_top
b9bacc529e824c32bcbc6fc87651f1ed,10.3386,6.9864,code,github_docs,approved,tldr-pages Linux: apptainer-push
1b46bab204944656a47ea4d09fd1ab69,10.3543,6.9992,code,github_docs,approved,tldr-pages Linux: apptainer-run-help
c43064e9778840c6a61906878167c4c7,8.6178,6.5138,code,github_docs,approved,tldr-pages Linux: audit2allow
b446e9462712408ab29fd39eeb1083ed,11.1671,7.5697,code,github_docs,approved,tldr-pages Linux: aura
f7f665b051b047839381e5246c8f3a6e,8.9767,8.1251,code,github_docs,approved,tldr-pages Linux: authconfig
aa9cbcd49d354bc398805c13b8f0164e,10.5922,5.7858,code,github_docs,approved,tldr-pages Linux: autoexpect
e8c3111a265342b48683f3336b8f9685,11.9073,5.1919,code,github_docs,approved,tldr-pages Linux: avahi-browse
7bf694e42ca64dd5a7e0dbc100c69702,11.1411,6.7476,code,github_docs,approved,tldr-pages Linux: balooctl
39d3b82bb7e240b992f3520db75a6758,1.8825,13.0723,code,github_docs,approved,tldr-pages Linux: blastn
8f4cd62b8de94e2cba6b260a9d918be1,9.8694,6.6522,code,github_docs,approved,tldr-pages Linux: bleachbit
f7955ccaafaa465f8a25b8543a8b563f,9.7252,6.3449,code,github_docs,approved,tldr-pages Linux: blkid
f4e99efdeaab41598ed06507c701b39c,10.0420,6.6429,code,github_docs,approved,tldr-pages Linux: blkpr
332687721ecc47e789ac283638343345,11.2551,5.7398,code,github_docs,approved,tldr-pages Linux: bluetoothctl
72d7929683d4474c91b82ffeed636108,9.4002,5.9220,code,github_docs,approved,tldr-pages Linux: bpftrace
d7e03fadb609479783f04ef0ef170099,10.3301,7.8556,code,github_docs,approved,Node.js API: punycode
dfedc7257e4b4f5696b9546f823ca9bb,10.2676,7.8037,code,github_docs,approved,Node.js API: querystring
93684830a4e44f419f349516b70c0f01,6.6498,5.5800,code,github_docs,approved,Python PEPs: pep-0202
9e77ad5d624e432b9d61d1e6b22fdc30,7.5477,5.8531,code,github_docs,approved,Python PEPs: pep-0219
643b3e75b87b4e68a2bf8492f9543cbd,7.6089,5.8952,code,github_docs,approved,Python PEPs: pep-0219
28708f2fbaf04d67ac0a137c01efa381,7.1350,5.1552,code,github_docs,approved,Python PEPs: pep-0240
d9fa38211b8646929308060a41a7aa10,7.7397,3.3424,code,github_docs,approved,The Rust Programming Language: ch01-02-hello-world
c09fb1f975a6498db30a71bd447f92e5,8.3570,3.5504,code,github_docs,approved,The Rust Programming Language: ch01-03-hello-cargo
f7e783eaf29341c9b56db9fac4aa13d6,8.5311,3.6338,code,github_docs,approved,The Rust Programming Language: ch01-03-hello-cargo
e181889e8d7f4f6ca3f03db51767d98b,8.3179,5.5230,code,github_docs,approved,The Rust Programming Language: ch02-00-guessing-game-tutorial
a45d3339eaac4ce3a59a708f144e8fcf,8.4949,3.5854,code,github_docs,approved,The Rust Programming Language: ch02-00-guessing-game-tutorial
bb384615ee834c1f84820508a3e08a41,7.7256,3.2624,code,github_docs,approved,The Rust Programming Language: ch02-00-guessing-game-tutorial
bd4d80ddb3304b388b6b65308f7f9a99,7.8313,3.2687,code,github_docs,needs_update,The Rust Programming Language: ch02-00-guessing-game-tutorial
86a19c3910c44d7a9d22d554f2f79a6b,7.7674,3.5823,code,github_docs,needs_update,The Rust Programming Language: ch03-02-data-types
9225ff1f9aad4411bd161d8b11b6bd0c,7.6941,3.1843,code,github_docs,approved,The Rust Programming Language: ch03-03-how-functions-work
191ade2cf4d54c95974119d679e24516,7.8150,3.0970,code,github_docs,needs_update,The Rust Programming Language: ch03-05-control-flow
0875823851cc4c26be12356e63edbdff,7.9664,3.2264,code,github_docs,approved,The Rust Programming Language: ch04-02-references-and-borrowing
153a0344f1244aa9832066942082c303,7.4679,3.4362,code,github_docs,approved,The Rust Programming Language: ch04-02-references-and-borrowing
4db30c02ae4d4afba7563feffde5fe7f,7.8898,3.4330,code,github_docs,needs_update,The Rust Programming Language: ch04-03-slices
0f03b798b0f14f498ab7fb89f3470598,7.8149,3.6644,code,github_docs,approved,The Rust Programming Language: ch04-03-slices
0e62681598124661b679b560d3664c74,7.8060,3.4816,code,github_docs,approved,The Rust Programming Language: ch05-01-defining-structs
7989f509b74b4afba7d707720820329e,7.4760,3.4907,code,github_docs,needs_update,The Rust Programming Language: ch05-01-defining-structs
c25fc2dcd5724969aaac5264ed4e66ce,7.7008,3.2543,code,github_docs,needs_update,The Rust Programming Language: ch05-02-example-structs
798a09dbc7c54028b0604468470eaaeb,7.4507,3.4267,code,github_docs,approved,The Rust Programming Language: ch05-03-method-syntax
2952c26b20e44e62b4d2f8c999a46073,7.6064,4.4320,code,github_docs,approved,The Rust Programming Language: ch06-00-enums
79b1042b7e2144f3988ac2299c346402,7.6797,3.4804,code,github_docs,approved,The Rust Programming Language: ch06-01-defining-an-enum
97a36db2bf2541b199f1a1046ef80c52,7.5397,3.8270,code,github_docs,needs_update,The Rust Programming Language: ch06-02-match
815dbe16a5744c21b8b902a29128340d,7.7514,3.0847,code,github_docs,approved,The Rust Programming Language: ch06-02-match
f43569caa64d4fc29012381e1f0b2dc1,7.7143,3.1107,code,github_docs,approved,The Rust Programming Language: ch06-02-match
b990b5c52d174d59a68d1856c2ce2cee,8.5990,3.6842,code,github_docs,approved,The Rust Programming Language: ch07-00-managing-growing-projects-with-packages-c
6caa613563424ee381849fcb19ae9206,8.6733,3.7373,code,github_docs,approved,The Rust Programming Language: ch07-02-defining-modules-to-control-scope-and-pri
3919dd4a95194afdafb22d82c84863ce,8.6678,3.7283,code,github_docs,approved,The Rust Programming Language: ch07-03-paths-for-referring-to-an-item-in-the-mod
40c9909454e344ab850d0514c768be5f,8.7023,3.7481,code,github_docs,needs_update,The Rust Programming Language: ch07-03-paths-for-referring-to-an-item-in-the-mod
c774c749313544c8bf97e1e4a3d173b2,8.6098,3.6492,code,github_docs,approved,The Rust Programming Language: ch07-03-paths-for-referring-to-an-item-in-the-mod
06f8461c483946948eef17aec06170d1,8.5466,3.6234,code,github_docs,approved,The Rust Programming Language: ch07-03-paths-for-referring-to-an-item-in-the-mod
ffb85c61614d49da87f894e32b5278e1,8.5875,3.6526,code,github_docs,approved,The Rust Programming Language: ch07-03-paths-for-referring-to-an-item-in-the-mod
c2662c2c1bb84f7b93cede88a9944b56,7.9520,3.1314,code,github_docs,approved,The Rust Programming Language: ch07-04-bringing-paths-into-scope-with-the-use-ke
8b34d1a452404488b0b1d0eaecfc91ff,8.5758,3.6218,code,github_docs,needs_update,The Rust Programming Language: ch07-05-separating-modules-into-different-files
f3c5c92451914c5e9e15e73cf5e971a0,8.7410,3.8132,code,github_docs,needs_update,The Rust Programming Language: ch07-05-separating-modules-into-different-files
6a5319502df64c3ba45e41ec15212292,7.7624,3.4479,code,github_docs,approved,The Rust Programming Language: ch08-01-vectors
071f78e692fb4cd59dd11fa62216d147,7.7097,3.5223,code,github_docs,approved,The Rust Programming Language: ch08-01-vectors
487bfb0999a54221a56015fa2acce04f,7.8506,3.3786,code,github_docs,approved,The Rust Programming Language: ch08-02-strings
984cfbd46e744fce9a05e2eeae5b1284,7.7530,3.1936,code,github_docs,needs_update,The Rust Programming Language: ch08-02-strings
77551ec5e60c4722bb441db1ee3418f1,7.8547,3.5766,code,github_docs,approved,The Rust Programming Language: ch08-02-strings
90d1f64bb84e47b887506753a66e1a0f,7.4540,3.4057,code,github_docs,approved,The Rust Programming Language: ch08-03-hash-maps
d72fbef774e94bb690ad71dad0785b15,7.7708,3.1531,code,github_docs,approved,The Rust Programming Language: ch09-02-recoverable-errors-with-result
db547d474b8d438493c5f2f1a03034d1,7.8663,3.0107,code,github_docs,approved,The Rust Programming Language: ch09-02-recoverable-errors-with-result
72784833e84d41d49b3cfc23ad8a179e,7.7368,2.9805,code,github_docs,needs_update,The Rust Programming Language: ch09-02-recoverable-errors-with-result
afc59f6a45d2472c88ddca62a0278929,8.2598,5.3932,code,github_docs,needs_update,The Rust Programming Language: ch09-02-recoverable-errors-with-result
159ff324bd0747ac98ffe29067209544,7.8310,3.2739,code,github_docs,approved,The Rust Programming Language: ch09-02-recoverable-errors-with-result
68b4f28f74504897a6f1ac0fe0307629,7.7690,3.0420,code,github_docs,approved,The Rust Programming Language: ch09-03-to-panic-or-not-to-panic
15a3bec87d3b4382816d0ae086e93baf,7.7054,3.0985,code,github_docs,needs_update,The Rust Programming Language: ch09-03-to-panic-or-not-to-panic
c841dda137fc4fd4b4c5fac90a97234c,7.4872,3.8751,code,github_docs,needs_update,The Rust Programming Language: ch10-00-generics
5f2acc9631d64727a2fb28fb5ae7dc50,7.8299,3.6293,code,github_docs,needs_update,The Rust Programming Language: ch10-02-traits
41ae6155763e4964bf307e43644ae7a9,7.8454,3.3621,code,github_docs,approved,The Rust Programming Language: ch10-02-traits
203f823493694640a874092d35a5ba26,7.5308,3.2894,code,github_docs,approved,The Rust Programming Language: ch10-03-lifetime-syntax
83e1f02c980a485fa3a611f0d1c00e99,7.5102,3.4570,code,github_docs,approved,The Rust Programming Language: ch10-03-lifetime-syntax
a8e47b2819c149bd92761e175fe56627,7.5992,3.4363,code,github_docs,needs_update,The Rust Programming Language: ch10-03-lifetime-syntax
ef476e8a6e4741d8bbc1505862bc5307,7.7023,3.3430,code,github_docs,needs_update,The Rust Programming Language: ch11-00-testing
94d65ac1b5e3446f8b09cc3fadcb4349,10.0002,4.9342,code,github_docs,approved,The Rust Programming Language: ch11-02-running-tests
b6c745e422ca4bb4960b7efd193b7477,7.8832,3.5416,code,github_docs,needs_update,The Rust Programming Language: ch12-01-accepting-command-line-arguments
7a907406c4024c89b08a07dcb6602524,7.5684,3.4984,code,github_docs,approved,The Rust Programming Language: ch12-03-improving-error-handling-and-modularity
cf688d3290a54c7f87c92e9f67b0cb59,8.0760,3.0372,code,github_docs,approved,The Rust Programming Language: ch12-03-improving-error-handling-and-modularity
8e6b97f1cd82440396b3b8d88c7e65a8,7.7620,3.0098,code,github_docs,approved,The Rust Programming Language: ch12-04-testing-the-librarys-functionality
5cc000b5966c4ae0a9791a8ebbb0a2fa,7.7345,3.0212,code,github_docs,approved,The Rust Programming Language: ch12-05-working-with-environment-variables
1170e56cdaba416796c68e61d71cdb0e,7.8834,3.3919,code,github_docs,approved,The Rust Programming Language: ch13-02-iterators
51000e0859c34de6847594e8795d8a79,7.9621,3.3792,code,github_docs,needs_update,The Rust Programming Language: ch13-03-improving-our-io-project
6e577323f50b4ff2a78f2537364e918f,8.4829,3.5614,code,github_docs,approved,The Rust Programming Language: ch14-02-publishing-to-crates-io
c11454f877764400ad6989892685e9d3,8.5294,3.5996,code,github_docs,approved,The Rust Programming Language: ch14-03-cargo-workspaces
d38d4180f9b1474bba99c7d10f2665e6,7.6635,3.4132,code,github_docs,needs_update,The Rust Programming Language: ch15-01-box
50c419466bdb447b8616e24f8a6e3a5c,7.6193,3.3398,code,github_docs,approved,The Rust Programming Language: ch15-01-box
a8134561f3f0435e9a673962ac7e482d,7.4397,3.5957,code,github_docs,approved,The Rust Programming Language: ch15-04-rc
f244efd9d1a84e42b4b805cedf938439,7.3384,3.5987,code,github_docs,approved,The Rust Programming Language: ch15-04-rc
a876a61ac71f45b58571f0703f4aa6e2,7.8452,3.3130,code,github_docs,approved,The Rust Programming Language: ch15-05-interior-mutability
3ce8af81d77240c9a4cd50cb0e39b264,7.4824,3.3921,code,github_docs,needs_update,The Rust Programming Language: ch15-05-interior-mutability
b2d6050e050b4e13857018013eb3df55,7.3478,3.5196,code,github_docs,approved,The Rust Programming Language: ch15-06-reference-cycles
cd0ae8a1b14e42afb40cb0fbea8af242,7.3456,3.7301,code,github_docs,approved,The Rust Programming Language: ch15-06-reference-cycles
fc1fc40aef134c7fa2537c330a075133,7.4131,3.4880,code,github_docs,needs_update,The Rust Programming Language: ch15-06-reference-cycles
d99beac01e03496894b0f031a004fa55,7.9754,3.3705,code,github_docs,approved,The Rust Programming Language: ch16-02-message-passing
4dd8254806d34190be023ea83a970c3b,7.4404,3.4705,code,github_docs,approved,The Rust Programming Language: ch16-03-shared-state
383d678d0e5742ce93f6a961ec85e0e1,10.3007,4.4540,code,github_docs,needs_update,The Rust Programming Language: ch17-00-async-await
3157374717fe498dad3ec44e9be1a88c,7.9506,3.1617,code,github_docs,approved,The Rust Programming Language: ch17-01-futures-and-syntax
b5a27956bfac4a0aa72166f05f91777e,9.8684,4.2342,code,github_docs,approved,The Rust Programming Language: ch17-02-concurrency-with-async
2e4ddf4b30494ac0a952f877c63da3dc,8.2682,3.2716,code,github_docs,approved,The Rust Programming Language: ch17-02-concurrency-with-async
9c4ac686108249edbf60330e356be84e,9.8629,4.1586,code,github_docs,approved,The Rust Programming Language: ch17-02-concurrency-with-async
d702bcf801124dad82a1143dff54487c,9.8670,4.1558,code,github_docs,approved,The Rust Programming Language: ch17-03-more-futures
2a74d2fda16946eeb980f18cdf27373d,7.8083,3.3282,code,github_docs,approved,The Rust Programming Language: ch17-05-traits-for-async
1e71a20dde4e4f769579ef31704e9850,7.8128,3.3444,code,github_docs,approved,The Rust Programming Language: ch18-00-oop
27ad4c6bdd8f40d58fe1191d45defd7b,7.6968,3.5062,code,github_docs,approved,The Rust Programming Language: ch18-01-what-is-oo
47615862a061464796495e354eb4f2fe,7.8425,3.3558,code,github_docs,approved,The Rust Programming Language: ch18-02-trait-objects
8a4fb0c65ce947a79882a02d25b10966,7.8585,3.2905,code,github_docs,needs_update,The Rust Programming Language: ch18-03-oo-design-patterns
983e62dad05348888d36e15efd56b6a4,8.0227,3.4370,code,github_docs,approved,The Rust Programming Language: ch18-03-oo-design-patterns
44f51ef512674bb18b56d62985a5ae9d,7.8252,3.3419,code,github_docs,approved,The Rust Programming Language: ch18-03-oo-design-patterns
08ad1ec8b7c745189c5f5d09a7bd690f,7.8344,3.2978,code,github_docs,approved,The Rust Programming Language: ch18-03-oo-design-patterns
8db15976418449458d05e839385c5734,7.8255,3.1610,code,github_docs,approved,The Rust Programming Language: ch19-01-all-the-places-for-patterns
59a91bcc1d1a420c8dadd9aa906db02f,7.6745,3.1614,code,github_docs,approved,The Rust Programming Language: ch19-01-all-the-places-for-patterns
9304eec75b1042678efc9b29e60b6691,7.6838,3.1398,code,github_docs,approved,The Rust Programming Language: ch19-03-pattern-syntax
6a4207177fbc46d3bb98f9cb70543998,7.6754,2.9896,code,github_docs,approved,The Rust Programming Language: ch19-03-pattern-syntax
a2756b02bc1d401399c390b5ee85d2ad,7.7047,3.0294,code,github_docs,approved,The Rust Programming Language: ch19-03-pattern-syntax
dccf2100ca624a88bc30646c3ac95319,7.6611,3.1134,code,github_docs,approved,The Rust Programming Language: ch19-03-pattern-syntax
aea5c75e04af4f1e8637a3f38e3b6d90,1.4739,10.2789,code,github_docs,approved,FastAPI docs: _llm-test
0d8a6363dd554feda673d820414f22b3,7.0741,8.9177,code,github_docs,needs_update,FastAPI docs: alternatives
a7fd3f233f31416da68a512993c85d61,7.0814,8.9610,code,github_docs,needs_update,FastAPI docs: alternatives
05101866dd54497da95a0d62276a667e,7.1235,9.0325,code,github_docs,needs_update,FastAPI docs: alternatives
08372a599b764d788c596cbc2544960a,9.6419,4.4764,code,github_docs,needs_update,FastAPI docs: async
d390ad7225754c84944abffa1e5538ea,9.7341,4.5027,code,github_docs,needs_update,FastAPI docs: async
8133fb4fd1604c6b9a1ed7537010f809,7.2057,8.9779,code,github_docs,needs_update,FastAPI docs: fastapi-cli
32b9cfab9a04428e80b89e8cf2890706,7.2478,9.1570,code,github_docs,needs_update,FastAPI docs: fastapi-people
a54c71da3ceb4f88abde69d62a9d9fbb,7.0359,9.0439,code,github_docs,approved,FastAPI docs: features
42922bf48c3644eca859a3c9eea8bac2,7.1817,9.1682,code,github_docs,approved,FastAPI docs: features
58f93c48e9ae4cd4a36f3c5f7f51f8b0,7.1853,8.9479,code,github_docs,needs_update,FastAPI docs: index
95a3e2c3603f412380a74c323ad7dbfb,7.1759,9.0834,code,github_docs,needs_update,FastAPI docs: index
1704dc8cb1bf4cbea2e1f0ea0506f9cc,7.3985,8.7925,code,github_docs,approved,FastAPI docs: management-tasks
ac2b19065e1a406e9fc64598b7806996,7.2826,9.1737,code,github_docs,approved,FastAPI docs: management-tasks
6a5a4b47e992404687ac6a1acd75cfb2,7.3358,6.3483,code,github_docs,approved,FastAPI docs: python-types
16b8e9f67ed542dea3d6883d532cbc9f,7.3250,9.2579,code,github_docs,needs_update,FastAPI docs: release-notes
119465ebedf74aa384b4ca035322d940,7.1833,9.1876,code,github_docs,needs_update,FastAPI docs: release-notes
50030a4d828648d587ba739db424e624,7.2945,9.3021,code,github_docs,approved,FastAPI docs: release-notes
aefe79b037f54c56acfd38362175dfc9,7.2190,9.1074,code,github_docs,approved,FastAPI docs: release-notes
be0135b865e2417dbeb558087c8aef47,7.2765,9.2759,code,github_docs,needs_update,FastAPI docs: release-notes
5f0f49b029544b0a9ddd5cc5d3a6120b,7.4957,9.1712,code,github_docs,needs_update,FastAPI docs: release-notes
c23fa7489eea4018bd80ed8db4513daa,7.2654,9.2287,code,github_docs,needs_update,FastAPI docs: release-notes
f3d3ac30a6ae4df49f247e8f372f0653,7.2454,9.1929,code,github_docs,needs_update,FastAPI docs: release-notes
f63955e82dd948b2b2a66e97004acad6,7.2787,9.2257,code,github_docs,needs_update,FastAPI docs: release-notes
7dd8e97a60b04834b1ecbf9e72928dc1,7.3000,9.1631,code,github_docs,needs_update,FastAPI docs: release-notes
7025ae8375cb48a19ff8c86ccf8a4b96,7.1715,9.0166,code,github_docs,approved,FastAPI docs: release-notes
ab84dce4e0b949a5be94724a115beeff,7.3246,9.2871,code,github_docs,needs_update,FastAPI docs: release-notes
b505630b14964109a6d06640f164d3d8,7.3328,9.2703,code,github_docs,needs_update,FastAPI docs: release-notes
b42f78575f09460d9096218ea32dbc0c,7.4772,9.1249,code,github_docs,needs_update,FastAPI docs: release-notes
008da348885848d289b4841935540ea3,7.4829,9.1075,code,github_docs,needs_update,FastAPI docs: release-notes
d08649bf035840d89b31bdbcf5834df5,7.3919,9.1600,code,github_docs,needs_update,FastAPI docs: release-notes
1f4607a31215441392ec80b4893cab3c,7.1784,9.0650,code,github_docs,approved,FastAPI docs: release-notes
cf8d1ab5dd7f4f4694c507eea0bcf4e2,7.2468,9.2987,code,github_docs,needs_update,FastAPI docs: release-notes
8581c7caabe943b4836f23733f42468e,7.4838,9.1201,code,github_docs,needs_update,FastAPI docs: release-notes
e7518133c8c3424d8f61442017c518fd,7.4457,9.1346,code,github_docs,needs_update,FastAPI docs: release-notes
70a31c0fa690479f812c1bf1a6498f7c,6.7809,6.1165,code,github_docs,approved,FastAPI docs: release-notes
b84ff86c5a8a4c03baaf9c7cfae30ba8,7.5302,9.0610,code,github_docs,needs_update,FastAPI docs: release-notes
e6199695423e4c9f858ec0f2d165994c,7.2519,9.2053,code,github_docs,needs_update,FastAPI docs: release-notes
17ef56a852ba446bac855d94afc33d49,7.4252,9.2948,code,github_docs,needs_update,FastAPI docs: release-notes
8e48fdc6feea49fea62a79cdfbf86140,7.2594,9.2684,code,github_docs,needs_update,FastAPI docs: release-notes
709220dcde454642879ca333a04c12fa,7.2657,9.2648,code,github_docs,needs_update,FastAPI docs: release-notes
29c12029cd304fc8a7feb59793235da9,7.2373,9.2979,code,github_docs,approved,FastAPI docs: release-notes
1690be06195e41129611fbe32251c65f,7.6184,9.2136,code,github_docs,needs_update,FastAPI docs: release-notes
cc71d868acda4343a4d2fe0f0d314433,10.6745,4.2432,code,github_docs,needs_update,FastAPI docs: release-notes
3fa7cde15fa244d1acaafcb50c8a8e4c,7.4693,7.8599,code,github_docs,needs_update,FastAPI docs: virtual-environments
a1e4fd412eda4a31a4b099352d5a860a,7.1646,8.0902,code,github_docs,needs_update,FastAPI docs: virtual-environments
6aae3296b64441dbad35e210284e7228,7.2343,8.7832,code,github_docs,approved,FastAPI docs: virtual-environments
615107c6b6f64fc9a37dd4fa27407e91,14.3043,4.5207,code,github_docs,needs_update,Vue.js docs: introduction
d38f612154864ca89911bade99efd150,14.5682,4.3663,code,github_docs,needs_update,Vue.js docs: introduction
53fbd5ab626944a79e5e043cf4e10b5f,14.4208,4.4980,code,github_docs,approved,Vue.js docs: quick-start
73c994175c8b4cba859f4e840944ff7c,14.3021,4.5684,code,github_docs,approved,Vue.js docs: quick-start
7652ec5555e040d8b85a361ce0be5850,14.6688,4.2784,code,github_docs,approved,Vue.js docs: application
ac565194f100443bad29de56a4bff41a,14.5510,4.3874,code,github_docs,approved,Vue.js docs: application
ff3524a2dc2c4528816c0a72378dba15,14.4524,4.4921,code,github_docs,needs_update,Vue.js docs: application
0754a0b3f9e845ddb9ca13013e20ac0b,14.3888,4.4793,code,github_docs,needs_update,Vue.js docs: built-in-directives
372f9c139e0c4bc3a5c67d37acbf6038,14.4643,4.4372,code,github_docs,needs_update,Vue.js docs: built-in-directives
